trial_id,status,duration_s,cfg_bits,cfg_hidden_dim,cfg_layer_idx,cfg_layer_position,cfg_model,cfg_num_layers,metric_cosine_similarity,metric_kl_divergence,metric_mse,metric_outlier_pct,metric_sensitivity,metric_weight_range,metric_weight_std
quantization_sensitivity_t0011,completed,0.1713,8,768,1,0.08333333333333333,12L-768H,12,0.9998250007629395,5.673617124557495e-06,0.0003505715576466173,0.268597062677145,0.00017499923706054688,0.2183484435081482,0.020907677710056305
quantization_sensitivity_t0012,completed,0.1037,16,768,1,0.08333333333333333,12L-768H,12,1.0000004768371582,-5.122274160385132e-09,0.0,0.268597062677145,-4.76837158203125e-07,0.2183484435081482,0.020907677710056305
quantization_sensitivity_t0013,completed,0.1709,2,768,2,0.16666666666666666,12L-768H,12,0.5770140290260315,0.013083666563034058,0.8459685444831848,0.2701335586607456,0.4229859709739685,0.2191867232322693,0.02181435376405716
quantization_sensitivity_t0014,completed,0.1578,3,768,2,0.16666666666666666,12L-768H,12,0.8524560928344727,0.0047367834486067295,0.2950873076915741,0.2701335586607456,0.14754390716552734,0.2191867232322693,0.02181435376405716
quantization_sensitivity_t0015,completed,0.1545,4,768,2,0.16666666666666666,12L-768H,12,0.9600870013237,0.00142776221036911,0.07982628792524338,0.2701335586607456,0.03991299867630005,0.2191867232322693,0.02181435376405716
quantization_sensitivity_t0016,completed,0.1704,6,768,2,0.16666666666666666,12L-768H,12,0.9973899722099304,9.28821973502636e-05,0.00522059528157115,0.2701335586607456,0.00261002779006958,0.2191867232322693,0.02181435376405716
quantization_sensitivity_t0017,completed,0.1580,8,768,2,0.16666666666666666,12L-768H,12,0.9998215436935425,5.241017788648605e-06,0.0003574657894205302,0.2701335586607456,0.00017845630645751953,0.2191867232322693,0.02181435376405716
quantization_sensitivity_t0018,completed,0.0962,16,768,2,0.16666666666666666,12L-768H,12,1.0000004768371582,-5.122274160385132e-09,0.0,0.2701335586607456,-4.76837158203125e-07,0.2191867232322693,0.02181435376405716
quantization_sensitivity_t0019,completed,0.1667,2,768,3,0.25,12L-768H,12,0.5676753520965576,0.013614144176244736,0.8646461367607117,0.2686394611373544,0.4323246479034424,0.23374199867248535,0.02273024059832096
quantization_sensitivity_t0020,completed,0.1587,3,768,3,0.25,12L-768H,12,0.8544914722442627,0.005033808294683695,0.29101642966270447,0.2686394611373544,0.1455085277557373,0.23374199867248535,0.02273024059832096
quantization_sensitivity_t0021,completed,0.1674,4,768,3,0.25,12L-768H,12,0.9529905319213867,0.0014438549987971783,0.0940188467502594,0.2686394611373544,0.04700946807861328,0.23374199867248535,0.02273024059832096
quantization_sensitivity_t0022,completed,0.1545,6,768,3,0.25,12L-768H,12,0.9973034262657166,8.661719039082527e-05,0.005393607541918755,0.2686394611373544,0.0026965737342834473,0.23374199867248535,0.02273024059832096
quantization_sensitivity_t0023,completed,0.1581,8,768,3,0.25,12L-768H,12,0.9998237490653992,5.228444933891296e-06,0.0003530815301928669,0.2686394611373544,0.00017625093460083008,0.23374199867248535,0.02273024059832096
quantization_sensitivity_t0024,completed,0.0990,16,768,3,0.25,12L-768H,12,1.0000004768371582,-5.122274160385132e-09,0.0,0.2686394611373544,-4.76837158203125e-07,0.23374199867248535,0.02273024059832096
quantization_sensitivity_t0025,completed,0.1623,2,768,4,0.3333333333333333,12L-768H,12,0.012830426916480064,0.029827019199728966,1.974331021308899,0.0905884662643075,0.9871695730835199,7.63723087310791,0.03983980789780617
quantization_sensitivity_t0026,completed,0.1655,3,768,4,0.3333333333333333,12L-768H,12,0.024575676769018173,0.03313440829515457,1.9508405923843384,0.0905884662643075,0.9754243232309818,7.63723087310791,0.03983980789780617
quantization_sensitivity_t0027,completed,0.1585,4,768,4,0.3333333333333333,12L-768H,12,0.003996904939413071,0.03199523687362671,1.9919980764389038,0.0905884662643075,0.9960030950605869,7.63723087310791,0.03983980789780617
quantization_sensitivity_t0028,completed,0.1570,6,768,4,0.3333333333333333,12L-768H,12,0.23662836849689484,0.02672792226076126,1.5267372131347656,0.0905884662643075,0.7633716315031052,7.63723087310791,0.03983980789780617
quantization_sensitivity_t0029,completed,0.1582,8,768,4,0.3333333333333333,12L-768H,12,0.8830649852752686,0.003321979194879532,0.23386909067630768,0.0905884662643075,0.11693501472473145,7.63723087310791,0.03983980789780617
quantization_sensitivity_t0030,completed,0.1008,16,768,4,0.3333333333333333,12L-768H,12,1.0000004768371582,-5.122274160385132e-09,0.0,0.0905884662643075,-4.76837158203125e-07,7.63723087310791,0.03983980789780617
quantization_sensitivity_t0031,completed,0.1621,2,768,5,0.4166666666666667,12L-768H,12,0.6559997797012329,0.010402929037809372,0.6879979968070984,0.2717230003327131,0.3440002202987671,0.2515350580215454,0.02455754578113556
quantization_sensitivity_t0032,completed,0.1640,3,768,5,0.4166666666666667,12L-768H,12,0.8996008634567261,0.0034069158136844635,0.20079807937145233,0.2717230003327131,0.10039913654327393,0.2515350580215454,0.02455754578113556
quantization_sensitivity_t0033,completed,0.1606,4,768,5,0.4166666666666667,12L-768H,12,0.972842812538147,0.000888836570084095,0.054314736276865005,0.2717230003327131,0.027157187461853027,0.2515350580215454,0.02455754578113556
quantization_sensitivity_t0034,completed,0.1645,6,768,5,0.4166666666666667,12L-768H,12,0.9982528686523438,5.7590194046497345e-05,0.003494722070172429,0.2717230003327131,0.00174713134765625,0.2515350580215454,0.02455754578113556
