trial_id,status,duration_s,cfg_budget_frac,cfg_experiment,cfg_input_len,cfg_layer,cfg_num_heads,cfg_num_layers,cfg_prompt,metric_avg_entropy,metric_avg_top5_mass,metric_avg_top_prob,metric_budget_frac,metric_budget_tokens,metric_entropy_max,metric_entropy_mean,metric_entropy_min,metric_entropy_std,metric_focused_head_count,metric_h2o_quality,metric_h2o_vs_window,metric_layer,metric_max_top_prob,metric_memory_saved_pct,metric_min_top_prob,metric_most_diffuse_head_entropy,metric_most_focused_head_entropy,metric_num_tokens,metric_seq_len,metric_sink_mass_max,metric_sink_mass_mean,metric_sink_quality,metric_skip_rate_50,metric_skip_rate_80,metric_skip_rate_90,metric_skip_rate_95,metric_skip_rate_99,metric_sparsity_mean,metric_window_quality
real_model_analysis_phi_2_t0001,completed,0.0015,,head_analysis,47,,32,32,code_simple,,,,,,nan,nan,nan,nan,0,,,,,,,nan,nan,,,nan,nan,,,,,,,0.11351378262042999,
real_model_analysis_phi_2_t0002,completed,0.0000,,token_confidence_real,47,,,,code_simple,nan,nan,nan,,,,,,,,,,,nan,,nan,,,30,,,,,0.0,0.0,0.0,0.0,0.0,,
real_model_analysis_phi_2_t0003,completed,0.0000,0.1,kv_cache_real,,0,,,code_simple,,,,0.1,4,,,,,,0.2583020905755361,11.510269321966717,0,,90.0,,,,,47,,,0.134627165112564,,,,,,,0.022441011878199996
real_model_analysis_phi_2_t0004,completed,0.0000,0.1,kv_cache_real,,1,,,code_simple,,,,0.1,4,,,,,,0.4753792153720275,24.48624183000772,1,,90.0,,,,,47,,,0.13128267399543,,,,,,,0.019414135442763353
real_model_analysis_phi_2_t0005,completed,0.0000,0.1,kv_cache_real,,2,,,code_simple,,,,0.1,4,,,,,,0.7625975480587784,118.25547266543364,2,,90.0,,,,,47,,,0.31843785128461105,,,,,,,0.0064487294403389375
real_model_analysis_phi_2_t0006,completed,0.0000,0.1,kv_cache_real,,3,,,code_simple,,,,0.1,4,,,,,,0.859317698377244,321.544834131544,3,,90.0,,,,,47,,,0.3692796179588805,,,,,,,0.0026724661918396645
real_model_analysis_phi_2_t0007,completed,0.0000,0.1,kv_cache_real,,4,,,code_simple,,,,0.1,4,,,,,,0.8587277850171194,239.71805080703047,4,,90.0,,,,,47,,,0.3769486465767834,,,,,,,0.0035822408121797336
real_model_analysis_phi_2_t0008,completed,0.0000,0.1,kv_cache_real,,5,,,code_simple,,,,0.1,4,,,,,,0.8148136815322171,160.77867819156273,5,,90.0,,,,,47,,,0.38355216494236216,,,,,,,0.0050679212610604514
real_model_analysis_phi_2_t0009,completed,0.0000,0.1,kv_cache_real,,6,,,code_simple,,,,0.1,4,,,,,,0.8443382405578364,204.7901452312949,6,,90.0,,,,,47,,,0.3859350318560256,,,,,,,0.004122943707101826
real_model_analysis_phi_2_t0010,completed,0.0000,0.1,kv_cache_real,,7,,,code_simple,,,,0.1,4,,,,,,0.8510240370185377,226.00295850539993,7,,90.0,,,,,47,,,0.3929041715493526,,,,,,,0.003765543790428761
real_model_analysis_phi_2_t0011,completed,0.0000,0.1,kv_cache_real,,8,,,code_simple,,,,0.1,4,,,,,,0.8731912024215401,313.03839669055895,8,,90.0,,,,,47,,,0.38383385464883074,,,,,,,0.002789406065367428
real_model_analysis_phi_2_t0012,completed,0.0000,0.1,kv_cache_real,,9,,,code_simple,,,,0.1,4,,,,,,0.8499954548627288,209.78819411813174,9,,90.0,,,,,47,,,0.3777336159975846,,,,,,,0.004051683930241071
real_model_analysis_phi_2_t0013,completed,0.0000,0.1,kv_cache_real,,10,,,code_simple,,,,0.1,4,,,,,,0.8339805982053629,192.51691268933635,10,,90.0,,,,,47,,,0.39238747034592425,,,,,,,0.004331986143737685
real_model_analysis_phi_2_t0014,completed,0.0000,0.1,kv_cache_real,,11,,,code_simple,,,,0.1,4,,,,,,0.7877128920199987,153.36228438466136,11,,90.0,,,,,47,,,0.37528869878579313,,,,,,,0.005136288202673527
real_model_analysis_phi_2_t0015,completed,0.0000,0.1,kv_cache_real,,12,,,code_simple,,,,0.1,4,,,,,,0.8305090812402847,151.16725055486114,12,,90.0,,,,,47,,,0.3861605722492984,,,,,,,0.005493974906548155
real_model_analysis_phi_2_t0016,completed,0.0000,0.1,kv_cache_real,,13,,,code_simple,,,,0.1,4,,,,,,0.8597679752015137,167.29085045077701,13,,90.0,,,,,47,,,0.3972632514638717,,,,,,,0.0051393604186051305
real_model_analysis_phi_2_t0017,completed,0.0000,0.1,kv_cache_real,,14,,,code_simple,,,,0.1,4,,,,,,0.8200332268976355,130.00909353749225,14,,90.0,,,,,47,,,0.38594943274921534,,,,,,,0.006307506687300707
real_model_analysis_phi_2_t0018,completed,0.0000,0.1,kv_cache_real,,15,,,code_simple,,,,0.1,4,,,,,,0.8061498261544428,126.18169568799922,15,,90.0,,,,,47,,,0.38411138939602973,,,,,,,0.00638880165430455
real_model_analysis_phi_2_t0019,completed,0.0000,0.1,kv_cache_real,,16,,,code_simple,,,,0.1,4,,,,,,0.8327484549495385,139.53628964652887,16,,90.0,,,,,47,,,0.3862167579283642,,,,,,,0.00596797046172751
real_model_analysis_phi_2_t0020,completed,0.0000,0.1,kv_cache_real,,17,,,code_simple,,,,0.1,4,,,,,,0.8393244061899997,150.7933907496013,17,,90.0,,,,,47,,,0.3864414465452501,,,,,,,0.005566055660779808
real_model_analysis_phi_2_t0021,completed,0.0000,0.1,kv_cache_real,,18,,,code_simple,,,,0.1,4,,,,,,0.8321411109509469,117.70454039920611,18,,90.0,,,,,47,,,0.3891658891126859,,,,,,,0.0070697452122803536
real_model_analysis_phi_2_t0022,completed,0.0000,0.1,kv_cache_real,,19,,,code_simple,,,,0.1,4,,,,,,0.8282790267168246,148.1751095815963,19,,90.0,,,,,47,,,0.3790222690661728,,,,,,,0.005589866132413503
real_model_analysis_phi_2_t0023,completed,0.0000,0.1,kv_cache_real,,20,,,code_simple,,,,0.1,4,,,,,,0.8709073432386829,177.36384128312574,20,,90.0,,,,,47,,,0.38435425994883293,,,,,,,0.0049102868822538314
real_model_analysis_phi_2_t0024,completed,0.0000,0.1,kv_cache_real,,21,,,code_simple,,,,0.1,4,,,,,,0.8301849717550809,224.08230118257976,21,,90.0,,,,,47,,,0.37066156418414387,,,,,,,0.003704821698875073
real_model_analysis_phi_2_t0025,completed,0.0000,0.1,kv_cache_real,,22,,,code_simple,,,,0.1,4,,,,,,0.8908087645958571,307.82354549092844,22,,90.0,,,,,47,,,0.3741121551080072,,,,,,,0.0028938941729592586
real_model_analysis_phi_2_t0026,completed,0.0000,0.1,kv_cache_real,,23,,,code_simple,,,,0.1,4,,,,,,0.8602473633316132,184.1865221593257,23,,90.0,,,,,47,,,0.37702211131187596,,,,,,,0.004670522865877661
real_model_analysis_phi_2_t0027,completed,0.0000,0.1,kv_cache_real,,24,,,code_simple,,,,0.1,4,,,,,,0.881637970440842,491.3088431499221,24,,90.0,,,,,47,,,0.3682968957170258,,,,,,,0.0017944679456376315
real_model_analysis_phi_2_t0028,completed,0.0000,0.1,kv_cache_real,,25,,,code_simple,,,,0.1,4,,,,,,0.9111322498211348,333.1207429385954,25,,90.0,,,,,47,,,0.36768691153571603,,,,,,,0.0027351411436695944
real_model_analysis_phi_2_t0029,completed,0.0000,0.1,kv_cache_real,,26,,,code_simple,,,,0.1,4,,,,,,0.8989121683261856,539.7404082151689,26,,90.0,,,,,47,,,0.3702123394184163,,,,,,,0.0016654527892375843
real_model_analysis_phi_2_t0030,completed,0.0000,0.1,kv_cache_real,,27,,,code_simple,,,,0.1,4,,,,,,0.8999410105729702,395.69061160872445,27,,90.0,,,,,47,,,0.3664484404162959,,,,,,,0.002274355226458771
real_model_analysis_phi_2_t0031,completed,0.0000,0.1,kv_cache_real,,28,,,code_simple,,,,0.1,4,,,,,,0.8793774991743649,278.7041487536456,28,,90.0,,,,,47,,,0.3499708095703703,,,,,,,0.0031552364868155276
real_model_analysis_phi_2_t0032,completed,0.0000,0.1,kv_cache_real,,29,,,code_simple,,,,0.1,4,,,,,,nan,nan,29,,90.0,,,,,47,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0033,completed,0.0000,0.1,kv_cache_real,,30,,,code_simple,,,,0.1,4,,,,,,nan,nan,30,,90.0,,,,,47,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0034,completed,0.0000,0.1,kv_cache_real,,31,,,code_simple,,,,0.1,4,,,,,,nan,nan,31,,90.0,,,,,47,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0035,completed,0.0000,0.2,kv_cache_real,,0,,,code_simple,,,,0.2,9,,,,,,0.43585112138720444,4.640740098594113,0,,80.0,,,,,47,,,0.21264127215921275,,,,,,,0.09391845096415616
real_model_analysis_phi_2_t0036,completed,0.0000,0.2,kv_cache_real,,1,,,code_simple,,,,0.2,9,,,,,,0.6159456848837925,6.996904998137006,1,,80.0,,,,,47,,,0.18465943562451337,,,,,,,0.0880311630710713
real_model_analysis_phi_2_t0037,completed,0.0000,0.2,kv_cache_real,,2,,,code_simple,,,,0.2,9,,,,,,0.8142541301939396,33.1301046739504,2,,80.0,,,,,47,,,0.3485757476148155,,,,,,,0.024577469289862305
real_model_analysis_phi_2_t0038,completed,0.0000,0.2,kv_cache_real,,3,,,code_simple,,,,0.2,9,,,,,,0.8964067824343418,73.61244378904046,3,,80.0,,,,,47,,,0.3895623227383228,,,,,,,0.012177381109684072
real_model_analysis_phi_2_t0039,completed,0.0000,0.2,kv_cache_real,,4,,,code_simple,,,,0.2,9,,,,,,0.8975396474009997,65.37440281029363,4,,80.0,,,,,47,,,0.3951691023184786,,,,,,,0.013729221359092493
real_model_analysis_phi_2_t0040,completed,0.0000,0.2,kv_cache_real,,5,,,code_simple,,,,0.2,9,,,,,,0.8605334729128671,44.08021117709403,5,,80.0,,,,,47,,,0.4056741223164413,,,,,,,0.019521990705889294
real_model_analysis_phi_2_t0041,completed,0.0000,0.2,kv_cache_real,,6,,,code_simple,,,,0.2,9,,,,,,0.8843650376365197,53.281879688453536,6,,80.0,,,,,47,,,0.4109706912227555,,,,,,,0.016597857335505495
real_model_analysis_phi_2_t0042,completed,0.0000,0.2,kv_cache_real,,7,,,code_simple,,,,0.2,9,,,,,,0.8901241856621345,63.40545000190157,7,,80.0,,,,,47,,,0.41302089175444406,,,,,,,0.014038606864795362
real_model_analysis_phi_2_t0043,completed,0.0000,0.2,kv_cache_real,,8,,,code_simple,,,,0.2,9,,,,,,0.9098680161944634,81.9123178111432,8,,80.0,,,,,47,,,0.4027619575879853,,,,,,,0.011107828962821593
real_model_analysis_phi_2_t0044,completed,0.0000,0.2,kv_cache_real,,9,,,code_simple,,,,0.2,9,,,,,,0.8887196185980524,53.315094676810226,9,,80.0,,,,,47,,,0.39624945011955337,,,,,,,0.016669193292919486
real_model_analysis_phi_2_t0045,completed,0.0000,0.2,kv_cache_real,,10,,,code_simple,,,,0.2,9,,,,,,0.876827019372657,46.00681259041661,10,,80.0,,,,,47,,,0.41260925917343644,,,,,,,0.019058634363105245
real_model_analysis_phi_2_t0046,completed,0.0000,0.2,kv_cache_real,,11,,,code_simple,,,,0.2,9,,,,,,0.8504985065904811,40.314126787129716,11,,80.0,,,,,47,,,0.4074527628076099,,,,,,,0.021096786024446465
real_model_analysis_phi_2_t0047,completed,0.0000,0.2,kv_cache_real,,12,,,code_simple,,,,0.2,9,,,,,,0.879213774058534,45.055013736098594,12,,80.0,,,,,47,,,0.4113072674596032,,,,,,,0.019514227189195103
real_model_analysis_phi_2_t0048,completed,0.0000,0.2,kv_cache_real,,13,,,code_simple,,,,0.2,9,,,,,,0.8966369909888617,54.13396217501656,13,,80.0,,,,,47,,,0.41804988851329855,,,,,,,0.01656329880473205
real_model_analysis_phi_2_t0049,completed,0.0000,0.2,kv_cache_real,,14,,,code_simple,,,,0.2,9,,,,,,0.8695788670502854,38.9940348270018,14,,80.0,,,,,47,,,0.4132120381395892,,,,,,,0.022300304928899974
real_model_analysis_phi_2_t0050,completed,0.0000,0.2,kv_cache_real,,15,,,code_simple,,,,0.2,9,,,,,,0.8606629360362953,36.75105952728691,15,,80.0,,,,,47,,,0.41039052469882814,,,,,,,0.023418724442414256
real_model_analysis_phi_2_t0051,completed,0.0000,0.2,kv_cache_real,,16,,,code_simple,,,,0.2,9,,,,,,0.8753545530138275,37.53791462415702,16,,80.0,,,,,47,,,0.40613694165027503,,,,,,,0.02331921103711246
real_model_analysis_phi_2_t0052,completed,0.0000,0.2,kv_cache_real,,17,,,code_simple,,,,0.2,9,,,,,,0.8816560742602576,35.897152504299626,17,,80.0,,,,,47,,,0.4095109756073806,,,,,,,0.024560613105862814
real_model_analysis_phi_2_t0053,completed,0.0000,0.2,kv_cache_real,,18,,,code_simple,,,,0.2,9,,,,,,0.8700104247425143,39.06175195247798,18,,80.0,,,,,47,,,0.4122016562711433,,,,,,,0.022272693395855817
real_model_analysis_phi_2_t0054,completed,0.0000,0.2,kv_cache_real,,19,,,code_simple,,,,0.2,9,,,,,,0.867288221970417,45.445834039944856,19,,80.0,,,,,47,,,0.39969833971183555,,,,,,,0.019083998353030762
real_model_analysis_phi_2_t0055,completed,0.0000,0.2,kv_cache_real,,20,,,code_simple,,,,0.2,9,,,,,,0.9017498596075244,48.80923429938328,20,,80.0,,,,,47,,,0.40234109475045365,,,,,,,0.018474984755475224
real_model_analysis_phi_2_t0056,completed,0.0000,0.2,kv_cache_real,,21,,,code_simple,,,,0.2,9,,,,,,0.8758438575417181,51.6702820066974,21,,80.0,,,,,47,,,0.39087680994740603,,,,,,,0.016950630488685798
real_model_analysis_phi_2_t0057,completed,0.0000,0.2,kv_cache_real,,22,,,code_simple,,,,0.2,9,,,,,,0.9165749849541889,75.28426292884747,22,,80.0,,,,,47,,,0.38774355850578357,,,,,,,0.01217485500018059
real_model_analysis_phi_2_t0058,completed,0.0000,0.2,kv_cache_real,,23,,,code_simple,,,,0.2,9,,,,,,0.8902554099771587,53.066639089618754,23,,80.0,,,,,47,,,0.3907895127713105,,,,,,,0.01677617850404467
real_model_analysis_phi_2_t0059,completed,0.0000,0.2,kv_cache_real,,24,,,code_simple,,,,0.2,9,,,,,,0.9130193338346001,104.144766841282,24,,80.0,,,,,47,,,0.3831081690905384,,,,,,,0.008766828728188077
real_model_analysis_phi_2_t0060,completed,0.0000,0.2,kv_cache_real,,25,,,code_simple,,,,0.2,9,,,,,,0.9326198477607058,94.2273415571506,25,,80.0,,,,,47,,,0.37640327464230017,,,,,,,0.009897550247611039
real_model_analysis_phi_2_t0061,completed,0.0000,0.2,kv_cache_real,,26,,,code_simple,,,,0.2,9,,,,,,0.9249278458286935,105.38817817635639,26,,80.0,,,,,47,,,0.38305257596072995,,,,,,,0.008776390880207843
real_model_analysis_phi_2_t0062,completed,0.0000,0.2,kv_cache_real,,27,,,code_simple,,,,0.2,9,,,,,,0.9266235809017104,81.77296098543692,27,,80.0,,,,,47,,,0.37954867082243987,,,,,,,0.011331662321323233
real_model_analysis_phi_2_t0063,completed,0.0000,0.2,kv_cache_real,,28,,,code_simple,,,,0.2,9,,,,,,0.915579800336325,59.04844796331683,28,,80.0,,,,,47,,,0.36699427205285623,,,,,,,0.015505569272627088
real_model_analysis_phi_2_t0064,completed,0.0000,0.2,kv_cache_real,,29,,,code_simple,,,,0.2,9,,,,,,nan,nan,29,,80.0,,,,,47,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0065,completed,0.0000,0.2,kv_cache_real,,30,,,code_simple,,,,0.2,9,,,,,,nan,nan,30,,80.0,,,,,47,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0066,completed,0.0000,0.2,kv_cache_real,,31,,,code_simple,,,,0.2,9,,,,,,nan,nan,31,,80.0,,,,,47,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0067,completed,0.0000,0.3,kv_cache_real,,0,,,code_simple,,,,0.3,14,,,,,,0.5587345449398177,3.674826266497134,0,,70.0,,,,,47,,,0.2828735807852819,,,,,,,0.1520437986507609
real_model_analysis_phi_2_t0068,completed,0.0000,0.3,kv_cache_real,,1,,,code_simple,,,,0.3,14,,,,,,0.7053423369921147,5.756196431173579,1,,70.0,,,,,47,,,0.2541866096182795,,,,,,,0.12253618260353717
real_model_analysis_phi_2_t0069,completed,0.0000,0.3,kv_cache_real,,2,,,code_simple,,,,0.3,14,,,,,,0.8590404882780003,23.343615350408392,2,,70.0,,,,,47,,,0.3655266884995759,,,,,,,0.03679980480242841
real_model_analysis_phi_2_t0070,completed,0.0000,0.3,kv_cache_real,,3,,,code_simple,,,,0.3,14,,,,,,0.9222457561087101,44.41391147701617,3,,70.0,,,,,47,,,0.3978604661657455,,,,,,,0.020764794755489268
real_model_analysis_phi_2_t0071,completed,0.0000,0.3,kv_cache_real,,4,,,code_simple,,,,0.3,14,,,,,,0.9258746696134462,46.49719748448694,4,,70.0,,,,,47,,,0.4041912068174172,,,,,,,0.01991248332595421
real_model_analysis_phi_2_t0072,completed,0.0000,0.3,kv_cache_real,,5,,,code_simple,,,,0.3,14,,,,,,0.8946443712764734,31.733228038081545,5,,70.0,,,,,47,,,0.41891087057323245,,,,,,,0.028192668271971987
real_model_analysis_phi_2_t0073,completed,0.0000,0.3,kv_cache_real,,6,,,code_simple,,,,0.3,14,,,,,,0.9150549812487003,43.0988828697011,6,,70.0,,,,,47,,,0.42099402909531614,,,,,,,0.02123152435331432
real_model_analysis_phi_2_t0074,completed,0.0000,0.3,kv_cache_real,,7,,,code_simple,,,,0.3,14,,,,,,0.9191368769391074,47.26418108170042,7,,70.0,,,,,47,,,0.4224898394951085,,,,,,,0.019446795774379248
real_model_analysis_phi_2_t0075,completed,0.0000,0.3,kv_cache_real,,8,,,code_simple,,,,0.3,14,,,,,,0.9339954356689534,58.92354950476592,8,,70.0,,,,,47,,,0.4105078309330744,,,,,,,0.0158509703423995
real_model_analysis_phi_2_t0076,completed,0.0000,0.3,kv_cache_real,,9,,,code_simple,,,,0.3,14,,,,,,0.9179274011716715,42.15946156512923,9,,70.0,,,,,47,,,0.40814249167671734,,,,,,,0.02177274962949015
real_model_analysis_phi_2_t0077,completed,0.0000,0.3,kv_cache_real,,10,,,code_simple,,,,0.3,14,,,,,,0.9087899919640082,36.930428429030336,10,,70.0,,,,,47,,,0.42644072605887645,,,,,,,0.024608162716293455
real_model_analysis_phi_2_t0078,completed,0.0000,0.3,kv_cache_real,,11,,,code_simple,,,,0.3,14,,,,,,0.8918754463995845,33.05497113624763,11,,70.0,,,,,47,,,0.42230208265697033,,,,,,,0.026981582973508212
real_model_analysis_phi_2_t0079,completed,0.0000,0.3,kv_cache_real,,12,,,code_simple,,,,0.3,14,,,,,,0.9093125891988691,36.30157415749838,12,,70.0,,,,,47,,,0.42439048521587586,,,,,,,0.02504884733796161
real_model_analysis_phi_2_t0080,completed,0.0000,0.3,kv_cache_real,,13,,,code_simple,,,,0.3,14,,,,,,0.9216151741387214,43.81329081261075,13,,70.0,,,,,47,,,0.42861669482512105,,,,,,,0.02103505938598553
real_model_analysis_phi_2_t0081,completed,0.0000,0.3,kv_cache_real,,14,,,code_simple,,,,0.3,14,,,,,,0.902020828130386,30.215243437947695,14,,70.0,,,,,47,,,0.42844026183165446,,,,,,,0.029853170965934598
real_model_analysis_phi_2_t0082,completed,0.0000,0.3,kv_cache_real,,15,,,code_simple,,,,0.3,14,,,,,,0.8974388318331757,30.702688218602002,15,,70.0,,,,,47,,,0.42593094908684614,,,,,,,0.02922997574164987
real_model_analysis_phi_2_t0083,completed,0.0000,0.3,kv_cache_real,,16,,,code_simple,,,,0.3,14,,,,,,0.9046011235476282,30.752034260577286,16,,70.0,,,,,47,,,0.4224921768441079,,,,,,,0.029415976708483504
real_model_analysis_phi_2_t0084,completed,0.0000,0.3,kv_cache_real,,17,,,code_simple,,,,0.3,14,,,,,,0.913366901565291,31.549317057853834,17,,70.0,,,,,47,,,0.4273666285305406,,,,,,,0.028950449224951415
real_model_analysis_phi_2_t0085,completed,0.0000,0.3,kv_cache_real,,18,,,code_simple,,,,0.3,14,,,,,,0.9020003590708571,31.637755905893584,18,,70.0,,,,,47,,,0.42623760134174327,,,,,,,0.028510250908877818
real_model_analysis_phi_2_t0086,completed,0.0000,0.3,kv_cache_real,,19,,,code_simple,,,,0.3,14,,,,,,0.9012303003056698,35.53518776297652,19,,70.0,,,,,47,,,0.41216504949795113,,,,,,,0.025361630458152398
real_model_analysis_phi_2_t0087,completed,0.0000,0.3,kv_cache_real,,20,,,code_simple,,,,0.3,14,,,,,,0.9246105189290613,37.03071585057431,20,,70.0,,,,,47,,,0.4150949161894053,,,,,,,0.024968745477674085
real_model_analysis_phi_2_t0088,completed,0.0000,0.3,kv_cache_real,,21,,,code_simple,,,,0.3,14,,,,,,0.9082333127718979,39.03081753061038,21,,70.0,,,,,47,,,0.4036511427829362,,,,,,,0.023269646147165767
real_model_analysis_phi_2_t0089,completed,0.0000,0.3,kv_cache_real,,22,,,code_simple,,,,0.3,14,,,,,,0.9359631611989736,56.33704221363376,22,,70.0,,,,,47,,,0.39632354642043616,,,,,,,0.01661363686168933
real_model_analysis_phi_2_t0090,completed,0.0000,0.3,kv_cache_real,,23,,,code_simple,,,,0.3,14,,,,,,0.9130845404248571,36.374502165936875,23,,70.0,,,,,47,,,0.4026456938758648,,,,,,,0.025102324047198112
real_model_analysis_phi_2_t0091,completed,0.0000,0.3,kv_cache_real,,24,,,code_simple,,,,0.3,14,,,,,,0.9362604684896675,70.00503150450822,24,,70.0,,,,,47,,,0.3900093533008938,,,,,,,0.01337418823144696
real_model_analysis_phi_2_t0092,completed,0.0000,0.3,kv_cache_real,,25,,,code_simple,,,,0.3,14,,,,,,0.9483655804625293,71.40036866370008,25,,70.0,,,,,47,,,0.38378355674397674,,,,,,,0.013282362517333585
real_model_analysis_phi_2_t0093,completed,0.0000,0.3,kv_cache_real,,26,,,code_simple,,,,0.3,14,,,,,,0.9456309797059291,75.34511297796622,26,,70.0,,,,,47,,,0.39044862200953834,,,,,,,0.012550661115638219
real_model_analysis_phi_2_t0094,completed,0.0000,0.3,kv_cache_real,,27,,,code_simple,,,,0.3,14,,,,,,0.946230098373067,60.485608572031225,27,,70.0,,,,,47,,,0.388375860695348,,,,,,,0.01564388820269897
real_model_analysis_phi_2_t0095,completed,0.0000,0.3,kv_cache_real,,28,,,code_simple,,,,0.3,14,,,,,,0.9374539143866978,50.28216567632287,28,,70.0,,,,,47,,,0.3790862036038351,,,,,,,0.018643865111564416
real_model_analysis_phi_2_t0096,completed,0.0000,0.3,kv_cache_real,,29,,,code_simple,,,,0.3,14,,,,,,nan,nan,29,,70.0,,,,,47,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0097,completed,0.0000,0.3,kv_cache_real,,30,,,code_simple,,,,0.3,14,,,,,,nan,nan,30,,70.0,,,,,47,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0098,completed,0.0000,0.3,kv_cache_real,,31,,,code_simple,,,,0.3,14,,,,,,nan,nan,31,,70.0,,,,,47,,,nan,,,,,,,nan
real_model_analysis_phi_2_t0099,completed,0.0000,0.5,kv_cache_real,,0,,,code_simple,,,,0.5,23,,,,,,0.7405095253346354,2.565726549242096,0,,50.0,,,,,47,,,0.405767738286766,,,,,,,0.28861591877488996
real_model_analysis_phi_2_t0100,completed,0.0000,0.5,kv_cache_real,,1,,,code_simple,,,,0.5,23,,,,,,0.8305562745312407,4.133784263079696,1,,50.0,,,,,47,,,0.3236511860582728,,,,,,,0.2009191147078563
real_model_analysis_phi_2_t0101,completed,0.0000,0.5,kv_cache_real,,2,,,code_simple,,,,0.5,23,,,,,,0.9224970679782645,11.281554918239744,2,,50.0,,,,,47,,,0.39862931534756124,,,,,,,0.08177038313103398
real_model_analysis_phi_2_t0102,completed,0.0000,0.5,kv_cache_real,,3,,,code_simple,,,,0.5,23,,,,,,0.9550032108388049,19.92241999103892,3,,50.0,,,,,47,,,0.4187251151876247,,,,,,,0.04793610471360227
real_model_analysis_phi_2_t0103,completed,0.0000,0.5,kv_cache_real,,4,,,code_simple,,,,0.5,23,,,,,,0.9583970839544039,18.69039275744578,4,,50.0,,,,,47,,,0.42507955046731966,,,,,,,0.05127752511100136
real_model_analysis_phi_2_t0104,completed,0.0000,0.5,kv_cache_real,,5,,,code_simple,,,,0.5,23,,,,,,0.943185242727083,14.199841988878124,5,,50.0,,,,,47,,,0.44514164771431886,,,,,,,0.06642223508302578
real_model_analysis_phi_2_t0105,completed,0.0000,0.5,kv_cache_real,,6,,,code_simple,,,,0.5,23,,,,,,0.9553043297865242,20.008307568735695,6,,50.0,,,,,47,,,0.4364533608598051,,,,,,,0.047745384086320744
real_model_analysis_phi_2_t0106,completed,0.0000,0.5,kv_cache_real,,7,,,code_simple,,,,0.5,23,,,,,,0.9570686710041746,19.969354091489162,7,,50.0,,,,,47,,,0.4418355836570286,,,,,,,0.047926871676439074
real_model_analysis_phi_2_t0107,completed,0.0000,0.5,kv_cache_real,,8,,,code_simple,,,,0.5,23,,,,,,0.965173073011603,25.67300218515242,8,,50.0,,,,,47,,,0.42479952931452086,,,,,,,0.037594865845872745
real_model_analysis_phi_2_t0108,completed,0.0000,0.5,kv_cache_real,,9,,,code_simple,,,,0.5,23,,,,,,0.9572148372759693,18.669430055094296,9,,50.0,,,,,47,,,0.4234617551047573,,,,,,,0.05127177607731928
real_model_analysis_phi_2_t0109,completed,0.0000,0.5,kv_cache_real,,10,,,code_simple,,,,0.5,23,,,,,,0.9517019931873035,17.02131229938179,10,,50.0,,,,,47,,,0.4445985287179367,,,,,,,0.05591237481858958
real_model_analysis_phi_2_t0110,completed,0.0000,0.5,kv_cache_real,,11,,,code_simple,,,,0.5,23,,,,,,0.9412435880786962,15.974414762134014,11,,50.0,,,,,47,,,0.44114943834815923,,,,,,,0.058921945003571195
real_model_analysis_phi_2_t0111,completed,0.0000,0.5,kv_cache_real,,12,,,code_simple,,,,0.5,23,,,,,,0.9506186456965725,18.251650458809237,12,,50.0,,,,,47,,,0.44164413563292726,,,,,,,0.052083982642663
real_model_analysis_phi_2_t0112,completed,0.0000,0.5,kv_cache_real,,13,,,code_simple,,,,0.5,23,,,,,,0.9559211970178444,21.11821008352131,13,,50.0,,,,,47,,,0.44273754556540057,,,,,,,0.04526525653628934
real_model_analysis_phi_2_t0113,completed,0.0000,0.5,kv_cache_real,,14,,,code_simple,,,,0.5,23,,,,,,0.944064322105302,15.585907714551125,14,,50.0,,,,,47,,,0.4491370689473953,,,,,,,0.06057166123368716
real_model_analysis_phi_2_t0114,completed,0.0000,0.5,kv_cache_real,,15,,,code_simple,,,,0.5,23,,,,,,0.9432080434351733,15.118166811585555,15,,50.0,,,,,47,,,0.44528706390688977,,,,,,,0.06238904856588575
real_model_analysis_phi_2_t0115,completed,0.0000,0.5,kv_cache_real,,16,,,code_simple,,,,0.5,23,,,,,,0.9460371672444838,16.107749551734504,16,,50.0,,,,,47,,,0.4415831121287222,,,,,,,0.05873180261500983
real_model_analysis_phi_2_t0116,completed,0.0000,0.5,kv_cache_real,,17,,,code_simple,,,,0.5,23,,,,,,0.9521434364199138,18.552918443434894,17,,50.0,,,,,47,,,0.44241864311144036,,,,,,,0.051320412975611275
real_model_analysis_phi_2_t0117,completed,0.0000,0.5,kv_cache_real,,18,,,code_simple,,,,0.5,23,,,,,,0.9436970565280121,15.721203111114265,18,,50.0,,,,,47,,,0.4450101325510394,,,,,,,0.060027025276510534
real_model_analysis_phi_2_t0118,completed,0.0000,0.5,kv_cache_real,,19,,,code_simple,,,,0.5,23,,,,,,0.9457965152137282,15.955223164067833,19,,50.0,,,,,47,,,0.43243380124347314,,,,,,,0.05927817527138834
